X3_ARQUIVO;X3_ORDEM;X3_CAMPO;X3_TIPO;X3_TAMANHO;X3_DECIMAL;X3_TITULO;X3_TITSPA;X3_TITENG;X3_DESCRIC;X3_DESCSPA;X3_DESCENG;X3_PICTURE;X3_VALID;X3_USADO;X3_RELACAO;X3_F3;X3_NIVEL;X3_RESERV;X3_CHECK;X3_TRIGGER;X3_PROPRI;X3_BROWSE;X3_VISUAL;X3_CONTEXT;X3_OBRIGAT;X3_VLDUSER;X3_CBOX;X3_CBOXSPA;X3_CBOXENG;X3_PICTVAR;X3_WHEN;X3_INIBRW;X3_GRPSXG;X3_FOLDER;X3_PYME;X3_CONDSQL;X3_CHKSQL;X3_IDXSRV;X3_ORTOGRA;X3_IDXFLD;X3_TELA;X3_AGRUP
ACY;10;ACY_XLC;N;14;2;Vlr Lim Vend;Vlr Lim Vend;Vlr Lim Vend;Valor Limite Venda;Valor Limite Venda;Valor Limite Venda;@E 99,999,999,999.99;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxx x;;S;U;N;A;R;;Positivo();;;;;!SuperGetMv("TP_ACTLCS",,.F.);;;;;;;;N;N;;
ACY;11;ACY_XSLDLC;N;14;2;Sld Lim Vend;Sld Lim Vend;Sld Lim Vend;Saldo Limite Venda;Saldo Limite Venda;Saldo Limite Venda;@E 99,999,999,999.99;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;if(!INCLUI.and.FindFunction('U_TRETE032'),ACY->ACY_XLC-U_TRETE032(1,{{'','',ACY->ACY_GRPVEN}})[01][02],0);;0;xxxx x;;;U;N;V;V;;;;;;;;;;;;;;;N;N;;
ACY;12;ACY_XBLPRZ;C;1;0;Blq Crd Vend;Blq Crd Vend;Blq Crd Vend;Bloqueio Credito Venda;Bloqueio Credito Venda;Bloqueio Credito Venda;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;'2';;0;xxxx x;;;U;N;A;R;;;1=Sim|2=Nao;1=Sim|2=Nao;1=Sim|2=Nao;;!SuperGetMv("TP_ACTLCS",,.F.);;;;;;;;N;N;;
ACY;13;ACY_XLIMSQ;N;14;2;Vlr Lim Saqu;Vlr Lim Saqu;Vlr Lim Saqu;Valor Limite Saque;Valor Limite Saque;Valor Limite Saque;@E 99,999,999,999.99;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxx x;;S;U;N;A;R;;Positivo();;;;;!SuperGetMv("TP_ACTLCS",,.F.);;;;;;;;N;N;;
ACY;14;ACY_XSLDSQ;N;14;2;Sld Lim Saqu;Sld Lim Saqu;Sld Lim Saqu;Saldo Limite Saque;Saldo Limite Saque;Saldo Limite Saque;@E 99,999,999,999.99;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;if(!INCLUI.and.FindFunction('U_TRETE032'),ACY->ACY_XLIMSQ-U_TRETE032(2,{{'','',ACY->ACY_GRPVEN}})[01][02],0);;0;xxxx x;;;U;N;V;V;;;;;;;;;;;;;;;N;N;;
ACY;15;ACY_XBLRSA;C;1;0;Blq Crd Saqu;Blq Crd Saqu;Blq Crd Saqu;Bloqueio Credito Saque;Bloqueio Credito Saque;Bloqueio Credito Saque;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;'2';;0;xxxx x;;;U;N;A;R;;;1=Sim|2=Nao;1=Sim|2=Nao;1=Sim|2=Nao;;!SuperGetMv("TP_ACTLCS",,.F.);;;;;;;;N;N;;
ACY;16;ACY_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
ACY;06;ACY_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;N;;N;;
ACY;17;ACY_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
CD6;23;CD6_CODANP;C;9;0;Cod ANP;Cod. ANP;ANP Code;Codigo da tabela ANP;Codigo de la tabla ANP;ANP Table Code;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;SZO;1;x xxxx;;S;;N;A;R;;;;;;;;;;;S;;;N;N;N;;
DA3;78;DA3_XCODCL;C;6;0;Cliente;Cliente;Cliente;Codigo do Cliente;Codigo do Cliente;Codigo do Cliente;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;SA1;0;xxxx x;;;U;S;A;R;;empty(M->DA3_XCODCL) .OR. ExistCpo("SA1");;;;;Empty(M->DA3_XGRPCL);;001;;;;;;N;N;;
DA3;79;DA3_XLOJCL;C;2;0;Loja;Loja;Loja;Loja do Cliente;Loja do Cliente;Loja do Cliente;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxx x;;;U;S;A;R;;;;;;;Empty(M->DA3_XGRPCL);;002;;;;;;N;N;;
DA3;80;DA3_XGRPCL;C;6;0;Grupo Cli.;Grupo Cli.;Grupo Cli.;Grupo de Clientes;Grupo de Clientes;Grupo de Clientes;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;ACY;0;xxxx x;;;U;S;A;R;;Empty(M->DA3_XGRPCL) .OR. ExistCpo("ACY");;;;;empty(M->DA3_XCODCL);;;;;;;;N;N;;
DA3;81;DA3_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
DA3;82;DA3_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
DA3;83;DA3_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
DA4;65;DA4_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
DA4;66;DA4_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
DA4;67;DA4_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
DAC;04;DAC_CODCLI;C;6;0;Cód Cliente;Cód Cliente;Client Code;Código do Cliente;Codigo del Cliente;Client Code;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;1;xxxxxx x;;;S;;A;R;;;;;;;;;001;;N;;;N;N;N;;
DAC;05;DAC_LOJCLI;C;2;0;Loja Cliente;Tienda Clien;Custom Store;Loja do Cliente;Tienda del Cliente;Customer Store;@!;Iif(Empty(M->DAC_CODCLI),Vazio(),.F.) .Or. ExistCPO('SA1',M->DAC_CODCLI+M->DAC_LOJCLI,1);x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;1;xxxxxx x;;;S;;A;R;;;;;;;;;002;;N;;;N;N;N;;
DAC;06;DAC_CTRLKM;C;1;0;Controla K.M;Control K.M.;Control K.M.;Controla K.M. da Frota?;Controlar K.M. da Frotar?;Control or K.M. Gives Rub;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;1;xxxxxx x;;;S;S;A;R;;;1=Sim|2=Não;1=Sí|2=No;1=Yes|2=No;;;;;1;S;;;S;N;N;;
FKC;13;FKC_XNATUR;C;10;0;Natureza Fin;Natureza Fin;Natureza Fin;Natureza Fianceira;Natureza Fianceira;Natureza Fianceira;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;SED;0;xxxx x;;;U;N;A;R;;ExistCpo("SED",M->FKC_XNATUR);;;;;;;;;;;;;N;N;;
FKC;14;FKC_XTXCAR;C;1;0;Taxa Cartao?;Taxa Cartao?;Taxa Cartao?;Taxa de Cartão?;Taxa de Cartão?;Taxa de Cartão?;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxx x;;;U;N;A;R;;;S=Sim|N=Nao;S=Sim|N=Nao;S=Sim|N=Nao;;;;;;;;;;N;N;;
MD4;05;MD4_XPDV;C;10;0;Cod.PDV;Cod.PDV;Cod.PDV;Cod.PDV para Conexao;Cod.PDV para Conexao;Cod.PDV para Conexao;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxx x;;;U;N;A;R;;;;;;;;;;;;;;;N;N;;
MHW;06;MHW_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
MHW;07;MHW_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
MHW;08;MHW_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
MHX;01;MHX_FILIAL;C;4;0;Filial;Sucursal;Branch;Filial do Sistema;Sucursal;Branch of the System;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;1;;;;S;N;A;R;;;;;;;;;033;;S;;;N;N;N;;
MHX;02;MHX_CODCON;C;3;0;Codigo;Concentrador;Code Concent;Codigo da Concentradora;Código Del Concentrador;Concentrator Code;@!;ExistChav("MHX",M->MHX_CODCON);x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;1;xx;;;S;S;A;R;;;;;;;;;;;S;;;N;N;N;;
MHX;03;MHX_CODFAB;C;2;0;Modelo;Del Fabrican;Manufacturer;Modelo da Concentradora;Código Del Fabricante;Manufacturer Code;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;1;xx;;;S;S;A;R;;;01=CBC-05|02=Horustech/CBC-06|03=FUSION;01=CBC-05|02=Horustech/CBC-06|03=FUSION;01=CBC-05|02=Horustech/CBC-06|03=FUSION;;;;;;S;;;N;N;N;;
MHX;04;MHX_DESC;C;30;0;Descrição;Descripción;Description;Descripción del Concentra;Descripción;Description of the Concen;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;1;xx;;;S;S;A;R;;;;;;;;;;;S;;;N;N;N;;
MHX;05;MHX_IP;C;45;0;Endereço IP;Dirección IP;IP adress;Endereco IP Concentradora;Dirección IP del Concentr;Concentrator IP Address;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;1;xx;;;S;N;A;R;;;;;;;;;;;S;;;N;N;N;;
MHX;06;MHX_PORTA;N;8;0;Porta;Puerta;Door;Porta da Concentradora;Puerta Del Concentrador;Concentrator Door;99999999;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;1;xx;;;S;N;A;R;;;;;;;;;;;S;;;N;N;N;;
MHX;07;MHX_STATUS;C;1;0;Status;Status;Status;Status da Concentradora;Status da Concentradora;Concentrator Status;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;'1';;1;xx;;;S;N;A;R;;;1=Ativo|2=Inativo;1=Ativo|2=Inativo;1=Ativo|2=Inativo;;;;;;S;;;N;N;N;;
MHX;08;MHX_INTCOM;N;3;0;Interv Comun;Interv Comun;Comm Interva;Intervalo Comunicação;Intervalo de Comunicación;Communication Interval;999;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;2;;1;xx;;;S;N;A;R;;;;;;;;;;;S;;;N;N;N;;
MHX;09;MHX_MODELO;C;30;0;Mod Concentr;Mod Concentr;Model Concen;Modelo da Concentradora;Modelo de Concentrador;Concentrator Model;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;1;xx;;;S;N;A;R;;;;;;;;;;;S;;;N;N;N;;
MHX;10;MHX_TPBOMB;C;1;0;Bomb Man/Aut;Acio Man/Aut;Man/Aut Pump;Bomba Manual / Automática;Acionamento Manual/Automa;Manual/Automatic Pump;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;'1';;1;xx;;;S;S;A;R;;;1=Automatica|2=Manual;;;;;;;;S;;;N;N;N;;
MHX;11;MHX_DECTOT;N;1;0;Qtd Dec Tot;Núm Dec Tot;Num Dec Tot;Qtd Casas Decimal Total;Número Lugares Dec Total;Number Dec Places Total;9;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;1;xx;;;S;N;A;R;;;;;;;;;;;S;;;N;N;N;;
MHX;12;MHX_DECPRC;N;1;0;Qtd Dec Prc;Can Dec Litr;Qty Liter Pr;Qtd Decimais no Prc Litro;Cantidad Decimal en Litro;Decimal Qty in Liter Pric;9;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;1;xx;;;S;N;A;R;;;;;;;;;;;S;;;N;N;N;;
MHX;13;MHX_DECVOL;N;1;0;Qtd Dec Vol;Can Dec Vol;Dec Qty Vol;Qtd Decimais no Volume;Cantidad Decimal en Volum;Decimal Qty in Volume;9;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;1;xx;;;S;N;A;R;;;;;;;;;;;S;;;N;N;N;;
MHX;14;MHX_CASAMI;N;4;0;Casa Milhão;Casa Del Mil;House Milion;Casa do Milhão para Leitu;Casa Del Millón;Million House;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;1;;1;xx;;;S;N;A;R;;;1=Ativado|2=Desativado;1=Ativado|2=Desativado;1=Ativado|2=Desativado;;;;;;S;;;N;N;N;;
MHX;15;MHX_XLEITU;C;8;0;N. Leitura;N. Leitura;N. Leitura;N. Leitura Identifid;N. Leitura Identifid;N. Leitura Identifid;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxxxx x;;;U;N;V;R;;;;;;;;;;;;;;;N;N;;
MHX;16;MHX_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
MHX;17;MHX_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
MHX;18;MHX_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
MHY;01;MHY_FILIAL;C;4;0;Filial;Sucursal;Branch;Filial do Sistema;Sucursal del sistema;Branch of the System;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;x;;;S;N;A;R;;;;;;;;;033;;S;;;N;N;N;;
MHY;02;MHY_CODBOM;C;3;0;Cód. Bomba;Cód Bomba;Pump Code;Cód Bomba de Combustiveis;Código de la Bomba Combus;Fuel Pump Code;@!;ExistChav("MHY", M->MHY_CODBOM);x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;;;;;;;;;;S;;;N;N;N;;
MHY;03;MHY_CODCON;C;3;0;Concentrador;Cód Concentr;Concent Code;Código da Concentradora;Código del Concentrador;Concentrator Code;@!;ExistCpo("MHX", M->MHY_CODCON);x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;MHX;0;xxxxxx x;;S;S;S;A;R;;;;;;;;;;;;;;;N;N;;
MHY;04;MHY_FABBOM;C;3;0;Fabric.Bomba;Fabric Bomba;Fuel Pump Ma;Fabricante da Bomba Combu;Fabricante de Bomba Combu;Fuel Pump Manufacturer;@!;ExistCpo('MIA',M->MHY_FABBOM+'03');x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;MIABOM;0;xxxxxx x;;;S;S;A;R;;;;;;;;;;;S;;;N;N;N;;
MHY;05;MHY_MODBOM;C;40;0;Modelo;Modelo Bomba;Pump Model;Modelo da Bomba;Modelo de Bomba;Pump Model;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;;;;;;;;;;;;;;N;N;;
MHY;06;MHY_SERIE;C;10;0;Série Bomba;Serie Bomba;Pump Series;Série Bomba;Serie de Bombas;Pump Series;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;;;;;;;;;;;;;;N;N;;
MHY;07;MHY_TIPMED;C;1;0;Tipo Med;Tipo Medida;Measure Type;Tipo de Medição;Tipo de Medida;Measurement Type;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;'1';;0;xxxxxx x;;;S;S;A;R;;;0=Analogica|1=Digital;0=Analógico|1=Digital;0=Analog|1=Digital;;;;;;;;;;N;N;;
MHY;08;MHY_DIAMBO;N;6;3;Diam.Bico/mm;Diámetro Boq;Nozzle Diame;Diametro do Bico da Bomba;Diámetro Boquilla Bomba;Pump Nozzle Diameter;@E 99.99;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;;;;;;;;;;S;;;N;N;N;;
MHY;09;MHY_DTCONT;D;8;0;Dt.Inic.Cont;Inicio Conta;Accoun Start;Data Inicial do Contador;Fecha de Inicio del Conta;Accountant's Start Date;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;;;;;;;;;;S;;;N;N;N;;
MHY;10;MHY_HRCONT;C;5;0;Hr.Inic.Cont;Hora Inicio;Count Start;Hora Inicial do Contador;Hora de Inicio del Contad;Counter Start Time;99:99;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;;;;;;;;;;S;;;N;N;N;;
MHY;11;MHY_CONINI;N;11;3;Cont.Inicial;Contad Inici;Initial Coun;Contador Inicial;Contador Inicial;Initial Counter;@E 9,999,999.99;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;;;;;;;;;;S;;;N;N;N;;
MHY;12;MHY_MOTIVO;C;1;0;Motivo;Motivo Marca;Reason Marti;Motivo da Marcação do Con;Motivo de la Marca;Reason for Marking;@!;PERTENCE('123');x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;IF(INCLUI,'1',MHY->MHY_MOTIVO);;0;xxxxxx x;;;S;N;A;R;;;1=Implantação|2=Virada|3=Quebra;1=Implantación|2=Retorno|3=Pausa;1=Implantation|2=Turnaround|3=Break;;;;;;S;;;N;N;N;;
MHY;13;MHY_LIMCON;N;11;3;Limite Cont.;Límite Conta;Counter Limi;Limite do Contador;Límite de Contador;Counter Limit;@E 9,999,999.99;Positivo();x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;;;;;;;;;;N;;;N;N;N;;
MHY;14;MHY_LADO1;C;3;0;Lado 1 Bomba;Lado 1 Bomba;Side 1 Pump;Lado 1 da Bomba;Lado 1 da Bomba;Side 1 da Pump;;Vazio() .OR. ( M->MHY_LADO1 <> M->MHY_LADO2);x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;N;A;R;;;;;;;;;;;;;;;;;;
MHY;15;MHY_LADO2;C;3;0;Lado 2 Bomba;Lado 2 Bomb;Side 2 Pump;Lado 2 da Bomba;Lado 2 da Bomba;Side 2 da Pump;@!;Vazio() .OR. ( M->MHY_LADO1 <> M->MHY_LADO2);x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;N;A;R;;;;;;;;;;;;;;;;;;
MHY;16;MHY_STATUS;C;1;0;Status;Status;Status;Status;Status;Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;'1';;0;xxxxxx x;;;S;N;A;R;;;1=Ativado|2=Desativado;1=Habilitado|2=Deshabilitado;1=Enabled|2=Disabled;;;;;;;;;;;;;
MHY;17;MHY_ENSPED;C;1;0;Envia Sped;Enviar Sped;Send to Sped;Envia ao Sped Fiscal;Enviar a Sped Fiscal;Send to Sped Fiscal;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;'1';;0;xxxxxx x;;;S;N;A;R;;;1=Sim|2=Não;1=Sí|2=No;1=Yes|2=No;;;;;;N;;;N;N;N;;
MHY;18;MHY_SITUA;C;2;0;Situacao;Situacion;Status;Situacao do Registro;Situacion de Registro;Record Status;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
MHY;19;MHY_HREXP;C;8;0;Hora Exp;Hora Exp;Hora Exp;Hora da Exportacao;Hora da Exportacao;Hora da Exportacao;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
MHY;20;MHY_MSEXP;C;8;0;Ident.Exp.;Ident.Exp.;Exp. ID;Ident.Exp.Dados;Ident.Exp.Datos;Data Exp. Ident.;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;xxxx x;;;U;N;V;R;;;;;;;;;;;S;;;;;;;
MHZ;01;MHZ_FILIAL;C;4;0;Filial;Sucursal;Branch;Filial do Sistema;Sucursal del sistema;Branch of the System;;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x;;;0;x;;;S;N;A;R;;;;;;;;;033;;S;;;N;N;N;;
MHZ;02;MHZ_CODTAN;C;2;0;Cód Tanque;Cód Tanque;Fuel Tank Co;Código Tanque de Combusti;Código del Tanque Combust;Fuel Tank Code;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;ExistChav("MHZ",M->MHZ_CODTAN);;;;;;;;;S;;;N;N;N;;
MHZ;03;MHZ_XDESCR;C;40;0;Descrição;Descrição;Descrição;Descrição do Tanque;Descrição do Tanque;Descrição do Tanque;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;U;S;A;R;;;;;;;;;;;;;;;N;N;;
MHZ;04;MHZ_CODPRO;C;15;0;Cód Produto;Producto;Product Code;Código do Produto;Codigo del Producto;Product Code;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;SB1;0;xxxxxx x;;S;S;S;A;R;;ExistCpo("SB1",M->MHZ_CODPRO);;;;;;;030;;S;;;N;N;N;;
MHZ;05;MHZ_DESPRO;C;30;0;Desc Produto;Descripción;Desc Produto;Descrição do Produto;Descripción del Producto;Product Description;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;V;R;;;;;;;;;;;;;;;N;N;;
MHZ;06;MHZ_LOCAL;C;2;0;Armazem;Cód Almacén;Warehou Code;Código do Armazem;Código de Almacén;Warehouse Code;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;NNR;0;xxxxxx x;;;S;S;A;R;;ExistCpo("NNR",M->MHZ_LOCAL);;;;;;;024;;S;;;N;N;N;;
MHZ;07;MHZ_TPCOMB;C;1;0;Tp Combustiv;Combustible;Type of Fuel;Tipo de Combustivel;Tipo de Combustible;Type of Fuel;@!;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;MIATPB;0;xxxxxx x;;;S;S;A;R;;;1=Gasolina|2=Alcool Comum|3=Gasolina Aditivada|4=Alcool Adivitavo|5=Diesel|6=Gás Combustivel|7=Eletrico;1=Gasolina|2=Alcohol Común|3=Gasolina Aditivada|4=Alcohol Aditivada|5=Diesel|6=Gas Combustible|7=Electricidad;1=Gasoline|2=Common Alcohol|3=Additive Gasoline|4=Additive Alcohol|5=Diesel|6=Fuel Gas|7=Electric;;;;;;S;;;N;N;N;;
MHZ;08;MHZ_CODFAB;C;3;0;Cód Fabrican;Cod Fabrican;Manufacturer;Código do Fabricante;Codigo del Fabricante;Manufacturer Code;@!;EXISTCPO('MIA',M->MHZ_CODFAB+'02');x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;MIAFB2;0;xxxxxx x;;;S;S;A;R;;;;;;;;;;;S;;;N;N;N;;
MHZ;09;MHZ_CAPNOM;N;10;3;Cap. Nominal;Cap. Nominal;Nominal Cap.;Capacidade Nominal;Capacidad Nominal;Tank Rated Capacity;@E 999,999.999;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;U_TRETA4VA("MHZ_CAPNOM", M->MHZ_CAPNOM);;;;;;;;;S;;;N;N;N;;
MHZ;10;MHZ_CAPMAX;N;10;3;Cap. Maxima;Cap. Maxima;Max. Capac.;Capacidade Maxima do Tanq;Capacidad Maxima Tanque;Maximum Tank Capacity;@E 999,999.999;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;U_TRETA4VA("MHZ_CAPMAX", M->MHZ_CAPMAX);;;;;;;;;S;;;N;N;N;;
MHZ;11;MHZ_INSTAL;C;1;0;Instalacao;Instalacion;Installation;Tipo de Instalacao;Tipo de Instalacion;Installation Type;@!;PERTENCE('123');x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;;1=Aerea|2=Subterranea|3=Outras;1 = Antena| 2 = Subterráneo| 3 = Otros;1=Aerial|2=Underground|3=Others;;;;;;S;;;N;N;N;;
MHZ;12;MHZ_DIAMET;N;10;3;Diametro/mm;Diametro/mm;Diameter/mm;Diametro do Tanque;Diametro del Tanque;Tank Diameter;@E 999,999.999;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;;;;;;;;;;S;;;N;N;N;;
MHZ;13;MHZ_INCLIN;N;2;0;º Inclinacao;º Inclinac.;º Inclinat.;Graus de Inclinacao;Grados Inclinacion;Inclination Degree;99;;x       x       x       x       x       x       x       x       x       x       x       x       x       x       x x;;;0;xxxxxx x;;;S;S;A;R;;;;;;;;;;;S;;;N;N;N;;
